hour of year	Mass Flow Rate	TsupplyDhw
53.9333	0	45
53.9667	0	45
54	0	45
54.0333	0	45
54.0667	0	45
54.1	0	45
54.1333	0	45
54.1667	0	45
54.2	0	45
54.2333	0	45
54.2667	0	45
54.3	0	45
54.3333	0	45
54.3667	0	45
54.4	0	45
54.4333	0	45
54.4667	0	45
54.5	0	45
54.5333	0	45
54.5667	0	45
54.6	0	45
54.6333	0	45
54.6667	0	45
54.7	0	45
54.7333	0	45
54.7667	0	45
54.8	0	45
54.8333	0	45
54.8667	0	45
54.9	0	45
54.9333	0	45
54.9667	0	45
55	0	45
55.0333	240	45
55.0667	0	45
55.1	0	45
55.1333	0	45
55.1667	0	45
55.2	0	45
55.2333	0	45
55.2667	600	45
55.3	600	45
55.3333	0	45
55.3667	0	45
55.4	0	45
55.4333	0	45
55.4667	0	45
55.5	0	45
55.5333	240	45
55.5667	0	45
55.6	0	45
55.6333	0	45
55.6667	0	45
55.7	0	45
55.7333	0	45
55.7667	0	45
55.8	0	45
55.8333	0	45
55.8667	0	45
55.9	0	45
55.9333	0	45
55.9667	0	45
56	0	45
56.0333	240	45
56.0667	0	45
56.1	0	45
56.1333	0	45
56.1667	0	45
56.2	0	45
56.2333	0	45
56.2667	240	45
56.3	0	45
56.3333	0	45
56.3667	0	45
56.4	0	45
56.4333	0	45
56.4667	0	45
56.5	0	45
56.5333	240	45
56.5667	0	45
56.6	0	45
56.6333	0	45
56.6667	0	45
56.7	0	45
56.7333	0	45
56.7667	240	45
56.8	0	45
56.8333	0	45
56.8667	0	45
56.9	0	45
56.9333	0	45
56.9667	0	45
57	0	45
57.0333	240	45
57.0667	0	45
57.1	0	45
57.1333	0	45
57.1667	0	45
57.2	0	45
57.2333	0	45
57.2667	0	45
57.3	0	45
57.3333	0	45
57.3667	0	45
57.4	0	45
57.4333	0	45
57.4667	0	45
57.5	0	45
57.5333	240	45
57.5667	0	45
57.6	0	45
57.6333	0	45
57.6667	0	45
57.7	0	45
57.7333	0	45
57.7667	0	45
57.8	0	45
57.8333	0	45
57.8667	0	45
57.9	0	45
57.9333	0	45
57.9667	0	45
58	0	45
58.0333	0	45
58.0667	0	45
58.1	0	45
58.1333	0	45
58.1667	0	45
58.2	0	45
58.2333	0	45
58.2667	0	45
58.3	0	45
58.3333	0	45
58.3667	0	45
58.4	0	45
58.4333	0	45
58.4667	0	45
58.5	0	45
58.5333	240	45
58.5667	0	45
58.6	0	45
58.6333	0	45
58.6667	0	45
58.7	0	45
58.7333	0	45
58.7667	0	45
58.8	0	45
58.8333	0	45
58.8667	0	45
58.9	0	45
58.9333	0	45
58.9667	0	45
59	0	45
59.0333	0	45
59.0667	0	45
59.1	0	45
59.1333	0	45
59.1667	0	45
59.2	0	45
59.2333	0	45
59.2667	0	45
59.3	0	45
59.3333	0	45
59.3667	0	45
59.4	0	45
59.4333	0	45
59.4667	0	45
59.5	0	45
59.5333	240	45
59.5667	0	45
59.6	0	45
59.6333	0	45
59.6667	0	45
59.7	0	45
59.7333	0	45
59.7667	240	45
59.8	0	45
59.8333	0	45
59.8667	0	45
59.9	0	45
59.9333	0	45
59.9667	0	45
60	0	45
60.0333	0	45
60.0667	0	45
60.1	0	45
60.1333	0	45
60.1667	0	45
60.2	0	45
60.2333	0	45
60.2667	0	45
60.3	0	45
60.3333	0	45
60.3667	0	45
60.4	0	45
60.4333	0	45
60.4667	0	45
60.5	0	45
60.5333	0	45
60.5667	0	45
60.6	0	45
60.6333	0	45
60.6667	0	45
60.7	0	45
60.7333	0	45
60.7667	293.3333333	45
60.8	0	45
60.8333	0	45
60.8667	0	45
60.9	0	45
60.9333	0	45
60.9667	0	45
61	0	45
61.0333	0	45
61.0667	0	45
61.1	0	45
61.1333	0	45
61.1667	0	45
61.2	0	45
61.2333	0	45
61.2667	0	45
61.3	0	45
61.3333	0	45
61.3667	0	45
61.4	0	45
61.4333	0	45
61.4667	0	45
61.5	0	45
61.5333	0	45
61.5667	0	45
61.6	0	45
61.6333	0	45
61.6667	0	45
61.7	0	45
61.7333	0	45
61.7667	0	45
61.8	0	45
61.8333	0	45
61.8667	0	45
61.9	0	45
61.9333	0	45
61.9667	0	45
62	0	45
62.0333	0	45
62.0667	0	45
62.1	0	45
62.1333	0	45
62.1667	0	45
62.2	0	45
62.2333	0	45
62.2667	0	45
62.3	0	45
62.3333	0	45
62.3667	0	45
62.4	0	45
62.4333	0	45
62.4667	0	45
62.5	0	45
62.5333	240	45
62.5667	0	45
62.6	0	45
62.6333	0	45
62.6667	0	45
62.7	0	45
62.7333	0	45
62.7667	0	45
62.8	0	45
62.8333	0	45
62.8667	0	45
62.9	0	45
62.9333	0	45
62.9667	0	45
63	0	45
63.0333	0	45
63.0667	0	45
63.1	0	45
63.1333	0	45
63.1667	0	45
63.2	0	45
63.2333	0	45
63.2667	0	45
63.3	0	45
63.3333	0	45
63.3667	0	45
63.4	0	45
63.4333	0	45
63.4667	0	45
63.5	0	45
63.5333	0	45
63.5667	240	45
63.6	0	45
63.6333	0	45
63.6667	0	45
63.7	0	45
63.7333	0	45
63.7667	0	45
63.8	0	45
63.8333	0	45
63.8667	0	45
63.9	0	45
63.9333	0	45
63.9667	0	45
64	0	45
64.0333	0	45
64.0667	0	45
64.1	0	45
64.1333	0	45
64.1667	0	45
64.2	0	45
64.2333	0	45
64.2667	0	45
64.3	0	45
64.3333	0	45
64.3667	0	45
64.4	0	45
64.4333	0	45
64.4667	0	45
64.5	0	45
64.5333	240	45
64.5667	0	45
64.6	0	45
64.6333	0	45
64.6667	0	45
64.7	0	45
64.7333	0	45
64.7667	0	45
64.8	0	45
64.8333	0	45
64.8667	0	45
64.9	0	45
64.9333	0	45
64.9667	0	45
65	0	45
65.0333	0	45
65.0667	0	45
65.1	0	45
65.1333	0	45
65.1667	0	45
65.2	0	45
65.2333	0	45
65.2667	0	45
65.3	0	45
65.3333	0	45
65.3667	0	45
65.4	0	45
65.4333	0	45
65.4667	0	45
65.5	0	45
65.5333	0	45
65.5667	0	45
65.6	0	45
65.6333	0	45
65.6667	0	45
65.7	0	45
65.7333	0	45
65.7667	0	45
65.8	0	45
65.8333	0	45
65.8667	0	45
65.9	0	45
65.9333	0	45
65.9667	0	45
66	0	45
66.0333	240	45
66.0667	0	45
66.1	0	45
66.1333	0	45
66.1667	0	45
66.2	0	45
66.2333	0	45
66.2667	240	45
66.3	0	45
66.3333	0	45
66.3667	0	45
66.4	0	45
66.4333	0	45
66.4667	0	45
66.5	0	45
66.5333	240	45
66.5667	0	45
66.6	0	45
66.6333	0	45
66.6667	0	45
66.7	0	45
66.7333	0	45
66.7667	0	45
66.8	0	45
66.8333	0	45
66.8667	0	45
66.9	0	45
66.9333	0	45
66.9667	0	45
67	0	45
67.0333	240	45
67.0667	0	45
67.1	0	45
67.1333	0	45
67.1667	0	45
67.2	0	45
67.2333	0	45
67.2667	0	45
67.3	0	45
67.3333	0	45
67.3667	0	45
67.4	0	45
67.4333	0	45
67.4667	0	45
67.5	0	45
67.5333	0	45
67.5667	0	45
67.6	0	45
67.6333	0	45
67.6667	0	45
67.7	0	45
67.7333	0	45
67.7667	0	45
67.8	0	45
67.8333	0	45
67.8667	0	45
67.9	0	45
67.9333	0	45
67.9667	0	45
68	0	45
68.0333	0	45
68.0667	0	45
68.1	0	45
68.1333	0	45
68.1667	0	45
68.2	0	45
68.2333	0	45
68.2667	0	45
68.3	0	45
68.3333	0	45
68.3667	0	45
68.4	0	45
68.4333	0	45
68.4667	0	45
68.5	0	45
68.5333	293.3333333	45
68.5667	293.3333333	45
68.6	0	45
68.6333	0	45
68.6667	0	45
68.7	0	45
68.7333	0	45
68.7667	0	45
68.8	0	45
68.8333	0	45
68.8667	0	45
68.9	0	45
68.9333	0	45
68.9667	0	45
69	0	45
69.0333	0	45
69.0667	0	45
69.1	0	45
69.1333	0	45
69.1667	0	45
69.2	0	45
69.2333	0	45
69.2667	240	45
69.3	0	45
69.3333	0	45
69.3667	0	45
69.4	0	45
69.4333	0	45
69.4667	0	45
69.5	0	45
69.5333	600	45
69.5667	600	45
69.6	0	45
69.6333	0	45
69.6667	0	45
69.7	0	45
69.7333	0	45
69.7667	0	45
69.8	0	45
69.8333	0	45
69.8667	0	45
69.9	0	45
69.9333	0	45
69.9667	0	45
70	0	45
70.0333	0	45
70.0667	0	45
70.1	0	45
70.1333	0	45
70.1667	0	45
70.2	0	45
70.2333	0	45
70.2667	0	45
70.3	0	45
70.3333	0	45
70.3667	0	45
70.4	0	45
70.4333	0	45
70.4667	0	45
70.5	0	45
70.5333	0	45
70.5667	0	45
70.6	0	45
70.6333	0	45
70.6667	0	45
70.7	0	45
70.7333	0	45
70.7667	0	45
70.8	0	45
70.8333	0	45
70.8667	0	45
70.9	0	45
70.9333	0	45
70.9667	0	45
71	0	45
71.0333	0	45
71.0667	0	45
71.1	0	45
71.1333	0	45
71.1667	0	45
71.2	0	45
71.2333	0	45
71.2667	0	45
71.3	0	45
71.3333	0	45
71.3667	0	45
71.4	0	45
71.4333	0	45
71.4667	0	45
71.5	0	45
71.5333	0	45
71.5667	0	45
71.6	0	45
71.6333	0	45
71.6667	0	45
71.7	0	45
71.7333	0	45
71.7667	0	45
71.8	0	45
71.8333	0	45
71.8667	0	45
71.9	0	45
71.9333	0	45
71.9667	0	45
72	0	45
72.0333	0	45
72.0667	0	45
72.1	0	45
72.1333	0	45
72.1667	0	45
72.2	0	45
72.2333	0	45
72.2667	0	45
72.3	0	45
72.3333	0	45
72.3667	0	45
72.4	0	45
72.4333	0	45
72.4667	0	45
72.5	0	45
72.5333	0	45
72.5667	0	45
72.6	0	45
72.6333	0	45
72.6667	0	45
72.7	0	45
72.7333	0	45
72.7667	0	45
72.8	0	45
72.8333	0	45
72.8667	0	45
72.9	0	45
72.9333	0	45
72.9667	0	45
73	0	45
73.0333	0	45
73.0667	0	45
73.1	0	45
73.1333	0	45
73.1667	0	45
73.2	0	45
73.2333	0	45
73.2667	0	45
73.3	0	45
73.3333	0	45
73.3667	0	45
73.4	0	45
73.4333	0	45
73.4667	0	45
73.5	0	45
73.5333	0	45
73.5667	0	45
73.6	0	45
73.6333	0	45
73.6667	0	45
73.7	0	45
73.7333	0	45
73.7667	0	45
73.8	0	45
73.8333	0	45
73.8667	0	45
73.9	0	45
73.9333	0	45
73.9667	0	45
74	0	45
74.0333	0	45
74.0667	0	45
74.1	0	45
74.1333	0	45
74.1667	0	45
74.2	0	45
74.2333	0	45
74.2667	0	45
74.3	0	45
74.3333	0	45
74.3667	0	45
74.4	0	45
74.4333	0	45
74.4667	0	45
74.5	0	45
74.5333	0	45
74.5667	0	45
74.6	0	45
74.6333	0	45
74.6667	0	45
74.7	0	45
74.7333	0	45
74.7667	0	45
74.8	0	45
74.8333	0	45
74.8667	0	45
74.9	0	45
74.9333	0	45
74.9667	0	45
75	0	45
75.0333	0	45
75.0667	0	45
75.1	0	45
75.1333	0	45
75.1667	0	45
75.2	0	45
75.2333	0	45
75.2667	0	45
75.3	0	45
75.3333	0	45
75.3667	0	45
75.4	0	45
75.4333	0	45
75.4667	0	45
75.5	0	45
75.5333	0	45
75.5667	0	45
75.6	0	45
75.6333	0	45
75.6667	0	45
75.7	0	45
75.7333	0	45
75.7667	0	45
75.8	0	45
75.8333	0	45
75.8667	0	45
75.9	0	45
75.9333	0	45
75.9667	0	45
76	0	45
76.0333	0	45
76.0667	0	45
76.1	0	45
76.1333	0	45
76.1667	0	45
76.2	0	45
76.2333	0	45
76.2667	0	45
76.3	0	45
76.3333	0	45
76.3667	0	45
76.4	0	45
76.4333	0	45
76.4667	0	45
76.5	0	45
76.5333	0	45
76.5667	0	45
76.6	0	45
76.6333	0	45
76.6667	0	45
76.7	0	45
76.7333	0	45
76.7667	0	45
76.8	0	45
76.8333	0	45
76.8667	0	45
76.9	0	45
76.9333	0	45
76.9667	0	45
77	0	45
77.0333	0	45
77.0667	0	45
77.1	0	45
77.1333	0	45
77.1667	0	45
77.2	0	45
77.2333	0	45
77.2667	0	45
77.3	0	45
77.3333	0	45
77.3667	0	45
77.4	0	45
77.4333	0	45
77.4667	0	45
77.5	0	45
77.5333	0	45
77.5667	0	45
77.6	0	45
77.6333	0	45
77.6667	0	45
77.7	0	45
77.7333	0	45
77.7667	0	45
77.8	0	45
77.8333	0	45
77.8667	0	45
77.9	0	45
77.9333	0	45
77.9667	0	45
78	0	45
78.0333	0	45
78.0667	0	45
78.1	0	45
78.1333	0	45
78.1667	0	45
78.2	0	45
78.2333	0	45
78.2667	0	45
78.3	0	45
78.3333	0	45
78.3667	0	45
78.4	0	45
78.4333	0	45
78.4667	0	45
78.5	0	45
78.5333	0	45
78.5667	0	45
78.6	0	45
78.6333	0	45
78.6667	0	45
78.7	0	45
78.7333	0	45
78.7667	0	45
78.8	0	45
78.8333	0	45
78.8667	0	45
78.9	0	45
78.9333	0	45
78.9667	0	45
79	0	45
79.0333	240	45
79.0667	0	45
79.1	0	45
79.1333	0	45
79.1667	0	45
79.2	0	45
79.2333	0	45
79.2667	600	45
79.3	600	45
79.3333	0	45
79.3667	0	45
79.4	0	45
79.4333	0	45
79.4667	0	45
79.5	0	45
79.5333	240	45
79.5667	0	45
79.6	0	45
79.6333	0	45
79.6667	0	45
79.7	0	45
79.7333	0	45
79.7667	0	45
79.8	0	45
79.8333	0	45
79.8667	0	45
79.9	0	45
79.9333	0	45
79.9667	0	45
80	0	45
80.0333	240	45
80.0667	0	45
80.1	0	45
80.1333	0	45
80.1667	0	45
80.2	0	45
80.2333	0	45
80.2667	240	45
80.3	0	45
80.3333	0	45
80.3667	0	45
80.4	0	45
80.4333	0	45
80.4667	0	45
80.5	0	45
80.5333	240	45
80.5667	0	45
80.6	0	45
80.6333	0	45
80.6667	0	45
80.7	0	45
80.7333	0	45
80.7667	240	45
80.8	0	45
80.8333	0	45
80.8667	0	45
80.9	0	45
80.9333	0	45
80.9667	0	45
81	0	45
81.0333	240	45
81.0667	0	45
81.1	0	45
81.1333	0	45
81.1667	0	45
81.2	0	45
81.2333	0	45
81.2667	0	45
81.3	0	45
81.3333	0	45
81.3667	0	45
81.4	0	45
81.4333	0	45
81.4667	0	45
81.5	0	45
81.5333	240	45
81.5667	0	45
81.6	0	45
81.6333	0	45
81.6667	0	45
81.7	0	45
81.7333	0	45
81.7667	0	45
81.8	0	45
81.8333	0	45
81.8667	0	45
81.9	0	45
81.9333	0	45
81.9667	0	45
82	0	45
82.0333	0	45
82.0667	0	45
82.1	0	45
82.1333	0	45
82.1667	0	45
82.2	0	45
82.2333	0	45
82.2667	0	45
82.3	0	45
82.3333	0	45
82.3667	0	45
82.4	0	45
82.4333	0	45
82.4667	0	45
82.5	0	45
82.5333	240	45
82.5667	0	45
82.6	0	45
82.6333	0	45
82.6667	0	45
82.7	0	45
82.7333	0	45
82.7667	0	45
82.8	0	45
82.8333	0	45
82.8667	0	45
82.9	0	45
82.9333	0	45
82.9667	0	45
83	0	45
83.0333	0	45
83.0667	0	45
83.1	0	45
83.1333	0	45
83.1667	0	45
83.2	0	45
83.2333	0	45
83.2667	0	45
83.3	0	45
83.3333	0	45
83.3667	0	45
83.4	0	45
83.4333	0	45
83.4667	0	45
83.5	0	45
83.5333	240	45
83.5667	0	45
83.6	0	45
83.6333	0	45
83.6667	0	45
83.7	0	45
83.7333	0	45
83.7667	240	45
83.8	0	45
83.8333	0	45
83.8667	0	45
83.9	0	45
83.9333	0	45
83.9667	0	45
84	0	45
84.0333	0	45
84.0667	0	45
84.1	0	45
84.1333	0	45
84.1667	0	45
84.2	0	45
84.2333	0	45
84.2667	0	45
84.3	0	45
84.3333	0	45
84.3667	0	45
84.4	0	45
84.4333	0	45
84.4667	0	45
84.5	0	45
84.5333	0	45
84.5667	0	45
84.6	0	45
84.6333	0	45
84.6667	0	45
84.7	0	45
84.7333	0	45
84.7667	293.3333333	45
84.8	0	45
84.8333	0	45
84.8667	0	45
84.9	0	45
84.9333	0	45
84.9667	0	45
85	0	45
85.0333	0	45
85.0667	0	45
85.1	0	45
85.1333	0	45
85.1667	0	45
85.2	0	45
85.2333	0	45
85.2667	0	45
85.3	0	45
85.3333	0	45
85.3667	0	45
85.4	0	45
85.4333	0	45
85.4667	0	45
85.5	0	45
85.5333	0	45
85.5667	0	45
85.6	0	45
85.6333	0	45
85.6667	0	45
85.7	0	45
85.7333	0	45
85.7667	0	45
85.8	0	45
85.8333	0	45
85.8667	0	45
85.9	0	45
85.9333	0	45
85.9667	0	45
86	0	45
86.0333	0	45
86.0667	0	45
86.1	0	45
86.1333	0	45
86.1667	0	45
86.2	0	45
86.2333	0	45
86.2667	0	45
86.3	0	45
86.3333	0	45
86.3667	0	45
86.4	0	45
86.4333	0	45
86.4667	0	45
86.5	0	45
86.5333	240	45
86.5667	0	45
86.6	0	45
86.6333	0	45
86.6667	0	45
86.7	0	45
86.7333	0	45
86.7667	0	45
86.8	0	45
86.8333	0	45
86.8667	0	45
86.9	0	45
86.9333	0	45
86.9667	0	45
87	0	45
87.0333	0	45
87.0667	0	45
87.1	0	45
87.1333	0	45
87.1667	0	45
87.2	0	45
87.2333	0	45
87.2667	0	45
87.3	0	45
87.3333	0	45
87.3667	0	45
87.4	0	45
87.4333	0	45
87.4667	0	45
87.5	0	45
87.5333	0	45
87.5667	240	45
87.6	0	45
87.6333	0	45
87.6667	0	45
87.7	0	45
87.7333	0	45
87.7667	0	45
87.8	0	45
87.8333	0	45
87.8667	0	45
87.9	0	45
87.9333	0	45
87.9667	0	45
88	0	45
88.0333	0	45
88.0667	0	45
88.1	0	45
88.1333	0	45
88.1667	0	45
88.2	0	45
88.2333	0	45
88.2667	0	45
88.3	0	45
88.3333	0	45
88.3667	0	45
88.4	0	45
88.4333	0	45
88.4667	0	45
88.5	0	45
88.5333	240	45
88.5667	0	45
88.6	0	45
88.6333	0	45
88.6667	0	45
88.7	0	45
88.7333	0	45
88.7667	0	45
88.8	0	45
88.8333	0	45
88.8667	0	45
88.9	0	45
88.9333	0	45
88.9667	0	45
89	0	45
89.0333	0	45
89.0667	0	45
89.1	0	45
89.1333	0	45
89.1667	0	45
89.2	0	45
89.2333	0	45
89.2667	0	45
89.3	0	45
89.3333	0	45
89.3667	0	45
89.4	0	45
89.4333	0	45
89.4667	0	45
89.5	0	45
89.5333	0	45
89.5667	0	45
89.6	0	45
89.6333	0	45
89.6667	0	45
89.7	0	45
89.7333	0	45
89.7667	0	45
89.8	0	45
89.8333	0	45
89.8667	0	45
89.9	0	45
89.9333	0	45
89.9667	0	45
90	0	45
90.0333	240	45
90.0667	0	45
90.1	0	45
90.1333	0	45
90.1667	0	45
90.2	0	45
90.2333	0	45
90.2667	240	45
90.3	0	45
90.3333	0	45
90.3667	0	45
90.4	0	45
90.4333	0	45
90.4667	0	45
90.5	0	45
90.5333	240	45
90.5667	0	45
90.6	0	45
90.6333	0	45
90.6667	0	45
90.7	0	45
90.7333	0	45
90.7667	0	45
90.8	0	45
90.8333	0	45
90.8667	0	45
90.9	0	45
90.9333	0	45
90.9667	0	45
91	0	45
91.0333	240	45
91.0667	0	45
91.1	0	45
91.1333	0	45
91.1667	0	45
91.2	0	45
91.2333	0	45
91.2667	0	45
91.3	0	45
91.3333	0	45
91.3667	0	45
91.4	0	45
91.4333	0	45
91.4667	0	45
91.5	0	45
91.5333	0	45
91.5667	0	45
91.6	0	45
91.6333	0	45
91.6667	0	45
91.7	0	45
91.7333	0	45
91.7667	0	45
91.8	0	45
91.8333	0	45
91.8667	0	45
91.9	0	45
91.9333	0	45
91.9667	0	45
92	0	45
92.0333	0	45
92.0667	0	45
92.1	0	45
92.1333	0	45
92.1667	0	45
92.2	0	45
92.2333	0	45
92.2667	0	45
92.3	0	45
92.3333	0	45
92.3667	0	45
92.4	0	45
92.4333	0	45
92.4667	0	45
92.5	0	45
92.5333	293.3333333	45
92.5667	293.3333333	45
92.6	0	45
92.6333	0	45
92.6667	0	45
92.7	0	45
92.7333	0	45
92.7667	0	45
92.8	0	45
92.8333	0	45
92.8667	0	45
92.9	0	45
92.9333	0	45
92.9667	0	45
93	0	45
93.0333	0	45
93.0667	0	45
93.1	0	45
93.1333	0	45
93.1667	0	45
93.2	0	45
93.2333	0	45
93.2667	240	45
93.3	0	45
93.3333	0	45
93.3667	0	45
93.4	0	45
93.4333	0	45
93.4667	0	45
93.5	0	45
93.5333	600	45
93.5667	600	45
93.6	0	45
93.6333	0	45
93.6667	0	45
93.7	0	45
93.7333	0	45
93.7667	0	45
93.8	0	45
93.8333	0	45
93.8667	0	45
93.9	0	45
93.9333	0	45
93.9667	0	45
94	0	45
94.0333	0	45
94.0667	0	45
94.1	0	45
94.1333	0	45
94.1667	0	45
94.2	0	45
94.2333	0	45
94.2667	0	45
94.3	0	45
94.3333	0	45
94.3667	0	45
94.4	0	45
94.4333	0	45
94.4667	0	45
94.5	0	45
94.5333	0	45
94.5667	0	45
94.6	0	45
94.6333	0	45
94.6667	0	45
94.7	0	45
94.7333	0	45
94.7667	0	45
94.8	0	45
94.8333	0	45
94.8667	0	45
94.9	0	45
94.9333	0	45
94.9667	0	45
95	0	45
95.0333	0	45
95.0667	0	45
95.1	0	45
95.1333	0	45
95.1667	0	45
95.2	0	45
95.2333	0	45
95.2667	0	45
95.3	0	45
95.3333	0	45
95.3667	0	45
95.4	0	45
95.4333	0	45
95.4667	0	45
95.5	0	45
95.5333	0	45
95.5667	0	45
95.6	0	45
95.6333	0	45
95.6667	0	45
95.7	0	45
95.7333	0	45
95.7667	0	45
95.8	0	45
95.8333	0	45
95.8667	0	45
95.9	0	45
95.9333	0	45
95.9667	0	45
96	0	45
96.0333	0	45
96.0667	0	45
96.1	0	45
96.1333	0	45
96.1667	0	45
96.2	0	45
96.2333	0	45
96.2667	0	45
96.3	0	45
96.3333	0	45
96.3667	0	45
96.4	0	45
96.4333	0	45
96.4667	0	45
96.5	0	45
96.5333	0	45
96.5667	0	45
96.6	0	45
96.6333	0	45
96.6667	0	45
96.7	0	45
96.7333	0	45
96.7667	0	45
96.8	0	45
96.8333	0	45
96.8667	0	45
96.9	0	45
96.9333	0	45
96.9667	0	45
97	0	45
97.0333	0	45
97.0667	0	45
97.1	0	45
97.1333	0	45
97.1667	0	45
97.2	0	45
97.2333	0	45
97.2667	0	45
97.3	0	45
97.3333	0	45
97.3667	0	45
97.4	0	45
97.4333	0	45
97.4667	0	45
97.5	0	45
97.5333	0	45
97.5667	0	45
97.6	0	45
97.6333	0	45
97.6667	0	45
97.7	0	45
97.7333	0	45
97.7667	0	45
97.8	0	45
97.8333	0	45
97.8667	0	45
97.9	0	45
97.9333	0	45
97.9667	0	45
98	0	45
98.0333	0	45
98.0667	0	45
98.1	0	45
98.1333	0	45
98.1667	0	45
98.2	0	45
98.2333	0	45
98.2667	0	45
98.3	0	45
98.3333	0	45
98.3667	0	45
98.4	0	45
98.4333	0	45
98.4667	0	45
98.5	0	45
98.5333	0	45
98.5667	0	45
98.6	0	45
98.6333	0	45
98.6667	0	45
98.7	0	45
98.7333	0	45
98.7667	0	45
98.8	0	45
98.8333	0	45
98.8667	0	45
98.9	0	45
98.9333	0	45
98.9667	0	45
99	0	45
99.0333	0	45
99.0667	0	45
99.1	0	45
99.1333	0	45
99.1667	0	45
99.2	0	45
99.2333	0	45
99.2667	0	45
99.3	0	45
99.3333	0	45
99.3667	0	45
99.4	0	45
99.4333	0	45
99.4667	0	45
99.5	0	45
99.5333	0	45
99.5667	0	45
99.6	0	45
99.6333	0	45
99.6667	0	45
99.7	0	45
99.7333	0	45
99.7667	0	45
99.8	0	45
99.8333	0	45
99.8667	0	45
99.9	0	45
99.9333	0	45
99.9667	0	45
100	0	45
100.0333	0	45
100.0667	0	45
100.1	0	45
100.1333	0	45
100.1667	0	45
100.2	0	45
100.2333	0	45
100.2667	0	45
100.3	0	45
100.3333	0	45
100.3667	0	45
100.4	0	45
100.4333	0	45
100.4667	0	45
100.5	0	45
100.5333	0	45
100.5667	0	45
100.6	0	45
100.6333	0	45
100.6667	0	45
100.7	0	45
100.7333	0	45
100.7667	0	45
100.8	0	45
100.8333	0	45
100.8667	0	45
100.9	0	45
100.9333	0	45
100.9667	0	45
101	0	45
101.0333	0	45
101.0667	0	45
101.1	0	45
101.1333	0	45
101.1667	0	45
101.2	0	45
101.2333	0	45
101.2667	0	45
101.3	0	45
101.3333	0	45
101.3667	0	45
101.4	0	45
101.4333	0	45
101.4667	0	45
101.5	0	45
101.5333	0	45
101.5667	0	45
101.6	0	45
101.6333	0	45
101.6667	0	45
101.7	0	45
101.7333	0	45
101.7667	0	45
101.8	0	45
101.8333	0	45
101.8667	0	45
101.9	0	45
101.9333	0	45
101.9667	0	45
102	0	45
102.0333	0	45
102.0667	0	45
102.1	0	45
102.1333	0	45
102.1667	0	45
102.2	0	45
102.2333	0	45
102.2667	0	45
102.3	0	45
102.3333	0	45
102.3667	0	45
102.4	0	45
102.4333	0	45
102.4667	0	45
102.5	0	45
102.5333	0	45
102.5667	0	45
102.6	0	45
102.6333	0	45
102.6667	0	45
102.7	0	45
102.7333	0	45
102.7667	0	45
102.8	0	45
102.8333	0	45
102.8667	0	45
102.9	0	45
102.9333	0	45
102.9667	0	45
103	0	45
103.0333	240	45
103.0667	0	45
103.1	0	45
103.1333	0	45
103.1667	0	45
103.2	0	45
103.2333	0	45
103.2667	600	45
103.3	600	45
103.3333	0	45
103.3667	0	45
103.4	0	45
103.4333	0	45
103.4667	0	45
103.5	0	45
103.5333	240	45
103.5667	0	45
103.6	0	45
103.6333	0	45
103.6667	0	45
103.7	0	45
103.7333	0	45
103.7667	0	45
103.8	0	45
103.8333	0	45
103.8667	0	45
103.9	0	45
103.9333	0	45
103.9667	0	45
104	0	45
104.0333	240	45
104.0667	0	45
104.1	0	45
104.1333	0	45
104.1667	0	45
104.2	0	45
104.2333	0	45
104.2667	240	45
104.3	0	45
104.3333	0	45
104.3667	0	45
104.4	0	45
104.4333	0	45
104.4667	0	45
104.5	0	45
104.5333	240	45
104.5667	0	45
104.6	0	45
104.6333	0	45
104.6667	0	45
104.7	0	45
104.7333	0	45
104.7667	240	45
104.8	0	45
104.8333	0	45
104.8667	0	45
104.9	0	45
104.9333	0	45
104.9667	0	45
105	0	45
105.0333	240	45
105.0667	0	45
105.1	0	45
105.1333	0	45
105.1667	0	45
105.2	0	45
105.2333	0	45
105.2667	0	45
105.3	0	45
105.3333	0	45
105.3667	0	45
105.4	0	45
105.4333	0	45
105.4667	0	45
105.5	0	45
105.5333	240	45
105.5667	0	45
105.6	0	45
105.6333	0	45
105.6667	0	45
105.7	0	45
105.7333	0	45
105.7667	0	45
105.8	0	45
105.8333	0	45
105.8667	0	45
105.9	0	45
105.9333	0	45
105.9667	0	45
106	0	45
106.0333	0	45
106.0667	0	45
106.1	0	45
106.1333	0	45
106.1667	0	45
106.2	0	45
106.2333	0	45
106.2667	0	45
106.3	0	45
106.3333	0	45
106.3667	0	45
106.4	0	45
106.4333	0	45
106.4667	0	45
106.5	0	45
106.5333	240	45
106.5667	0	45
106.6	0	45
106.6333	0	45
106.6667	0	45
106.7	0	45
106.7333	0	45
106.7667	0	45
106.8	0	45
106.8333	0	45
106.8667	0	45
106.9	0	45
106.9333	0	45
106.9667	0	45
107	0	45
107.0333	0	45
107.0667	0	45
107.1	0	45
107.1333	0	45
107.1667	0	45
107.2	0	45
107.2333	0	45
107.2667	0	45
107.3	0	45
107.3333	0	45
107.3667	0	45
107.4	0	45
107.4333	0	45
107.4667	0	45
107.5	0	45
107.5333	240	45
107.5667	0	45
107.6	0	45
107.6333	0	45
107.6667	0	45
107.7	0	45
107.7333	0	45
107.7667	240	45
107.8	0	45
107.8333	0	45
107.8667	0	45
107.9	0	45
107.9333	0	45
107.9667	0	45
